[2025-12-15T11:57:24.012+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-12-15T11:57:24.039+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: crawl_etl_itjob.crawl_data scheduled__2025-12-14T02:00:00+00:00 [queued]>
[2025-12-15T11:57:24.046+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: crawl_etl_itjob.crawl_data scheduled__2025-12-14T02:00:00+00:00 [queued]>
[2025-12-15T11:57:24.047+0000] {taskinstance.py:2867} INFO - Starting attempt 1 of 2
[2025-12-15T11:57:24.061+0000] {taskinstance.py:2890} INFO - Executing <Task(BashOperator): crawl_data> on 2025-12-14 02:00:00+00:00
[2025-12-15T11:57:24.065+0000] {standard_task_runner.py:72} INFO - Started process 99 to run task
[2025-12-15T11:57:24.069+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'crawl_etl_itjob', 'crawl_data', 'scheduled__2025-12-14T02:00:00+00:00', '--job-id', '374', '--raw', '--subdir', 'DAGS_FOLDER/Crawl_ETL_ITJob.py', '--cfg-path', '/tmp/tmp2_y9inwv']
[2025-12-15T11:57:24.070+0000] {standard_task_runner.py:105} INFO - Job 374: Subtask crawl_data
[2025-12-15T11:57:24.092+0000] {warnings.py:109} WARNING - /home/***/.local/lib/python3.8/site-packages/***/settings.py:209: DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
  SQL_ALCHEMY_CONN = conf.get("database", "SQL_ALCHEMY_CONN")

[2025-12-15T11:57:24.158+0000] {task_command.py:467} INFO - Running <TaskInstance: crawl_etl_itjob.crawl_data scheduled__2025-12-14T02:00:00+00:00 [running]> on host a1de7f96d4f1
[2025-12-15T11:57:24.159+0000] {warnings.py:109} WARNING - /home/***/.local/lib/python3.8/site-packages/***/settings.py:470: DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
  if conf.get("database", "sql_alchemy_conn") == "none://":

[2025-12-15T11:57:24.303+0000] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='dinhhoa0102@gmail.com' AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='crawl_etl_itjob' AIRFLOW_CTX_TASK_ID='crawl_data' AIRFLOW_CTX_EXECUTION_DATE='2025-12-14T02:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-12-14T02:00:00+00:00'
[2025-12-15T11:57:24.304+0000] {taskinstance.py:732} INFO - ::endgroup::
[2025-12-15T11:57:24.317+0000] {subprocess.py:78} INFO - Tmp dir root location: /tmp
[2025-12-15T11:57:24.318+0000] {subprocess.py:88} INFO - Running command: ['/bin/bash', '-c', 'docker exec spark-submit bash -c "xvfb-run -a python3 /opt/spark/scripts/Crawl_Data.py"']
[2025-12-15T11:57:24.327+0000] {subprocess.py:99} INFO - Output:
[2025-12-15T11:57:25.410+0000] {subprocess.py:106} INFO -  Bắt đầu crawl ITviec...
[2025-12-15T11:57:44.552+0000] {subprocess.py:106} INFO -  Trang 1 - Job 13/20 | Embedded Engineer (C/C++) - Automotive domain | 🔗 https://itviec.com/it-jobs/embedded-engineer-c-c-automotive-domain-bosch-global-software-technologies-company-limited-2821?lab_feature=preview_jd_page
[2025-12-15T11:57:44.788+0000] {subprocess.py:106} INFO -  Trang 1 - Job 14/20 | Mid/Senior Fullstack Developer (NodeJS, English) x2 | 🔗 https://itviec.com/it-jobs/mid-senior-fullstack-developer-nodejs-english-x2-smg-swiss-marketplace-group-2643?lab_feature=preview_jd_page
[2025-12-15T11:57:45.009+0000] {subprocess.py:106} INFO -  Trang 1 - Job 15/20 | Bridge Engineer cum Project Manager (Japanese N2) | $3k | 🔗 https://itviec.com/it-jobs/bridge-engineer-cum-project-manager-japanese-n2-3k-hybrid-technologies-4145?lab_feature=preview_jd_page
[2025-12-15T11:57:45.244+0000] {subprocess.py:106} INFO -  Trang 1 - Job 16/20 | Cloud Developer (Go/Python/Bash + Cloud/Kubernetes) | 🔗 https://itviec.com/it-jobs/cloud-developer-go-python-bash-endava-viet-nam-0744?lab_feature=preview_jd_page
[2025-12-15T11:57:45.440+0000] {subprocess.py:106} INFO -  Trang 1 - Job 17/20 | Senior/Principal Frontend Engineer (VueJS) | 🔗 https://itviec.com/it-jobs/senior-principal-frontend-engineer-vuejs-money-forward-vietnam-co-ltd-1317?lab_feature=preview_jd_page
[2025-12-15T11:57:45.640+0000] {subprocess.py:106} INFO -  Trang 1 - Job 18/20 | AUTOMATION TEST ENGINEER (Selenium) | 🔗 https://itviec.com/it-jobs/automation-test-engineer-selenium-kis-technology-3753?lab_feature=preview_jd_page
[2025-12-15T11:57:45.861+0000] {subprocess.py:106} INFO -  Trang 1 - Job 19/20 | QUALITY ASSURANCE/TESTER (Good English Speaking) | 🔗 https://itviec.com/it-jobs/quality-assurance-tester-good-english-speaking-kis-technology-3546?lab_feature=preview_jd_page
[2025-12-15T11:57:46.075+0000] {subprocess.py:106} INFO -  Trang 1 - Job 20/20 | Chief Technology Officer (CTO) | 🔗 https://itviec.com/it-jobs/chief-technology-officer-cto-titan-dms-2845?lab_feature=preview_jd_page
[2025-12-15T11:57:46.076+0000] {subprocess.py:106} INFO - 
[2025-12-15T11:57:46.076+0000] {subprocess.py:106} INFO -  Đang crawl trang 2...
[2025-12-15T11:57:54.758+0000] {subprocess.py:106} INFO -  Trang 2 - Job 1/20 | Senior Backend Developer (Python/Golang) | 🔗 https://itviec.com/it-jobs/senior-backend-developer-python-golang-cong-ty-cp-dich-vu-tmdt-n-h-2100?lab_feature=preview_jd_page
[2025-12-15T11:57:55.025+0000] {subprocess.py:106} INFO -  Trang 2 - Job 2/20 | Senior Backend Developer (Python/Golang) | 🔗 https://itviec.com/it-jobs/senior-backend-developer-python-golang-cong-ty-cp-dich-vu-tmdt-n-h-2100?lab_feature=preview_jd_page
[2025-12-15T11:57:55.273+0000] {subprocess.py:106} INFO -  Trang 2 - Job 3/20 | [DI9] Manual Tester (QA QC) - MSB - KCN - 3I121 | 🔗 https://itviec.com/it-jobs/di9-manual-tester-qa-qc-msb-kcn-3i121-msb-3210?lab_feature=preview_jd_page
[2025-12-15T11:57:55.530+0000] {subprocess.py:106} INFO -  Trang 2 - Job 4/20 | Backend Engineer (Go/Java) | 🔗 https://itviec.com/it-jobs/backend-engineer-go-java-trusting-social-2412?lab_feature=preview_jd_page
[2025-12-15T11:57:55.786+0000] {subprocess.py:106} INFO -  Trang 2 - Job 5/20 | Senior PHP Software Engineer (New Project) | 🔗 https://itviec.com/it-jobs/senior-php-software-engineer-new-project-rakus-vietnam-company-2306?lab_feature=preview_jd_page
[2025-12-15T11:57:56.069+0000] {subprocess.py:106} INFO -  Trang 2 - Job 6/20 | Backend Developer (Java, .Net, Golang) | 🔗 https://itviec.com/it-jobs/backend-developer-java-net-golang-vinsmart-future-0348?lab_feature=preview_jd_page
[2025-12-15T11:57:56.397+0000] {subprocess.py:106} INFO -  Trang 2 - Job 7/20 | Java Team Lead (Spring, MySQL, Hibernate) | 🔗 https://itviec.com/it-jobs/java-team-lead-spring-mysql-hibernate-byteuptech-0225?lab_feature=preview_jd_page
[2025-12-15T11:57:56.630+0000] {subprocess.py:106} INFO -  Trang 2 - Job 8/20 | Solution Architect - Backend Dev(Java/ Golang/ Python) | 🔗 https://itviec.com/it-jobs/solution-architect-backend-dev-java-golang-python-vinsmart-future-0220?lab_feature=preview_jd_page
[2025-12-15T11:57:56.889+0000] {subprocess.py:106} INFO -  Trang 2 - Job 9/20 | Head of Product | 🔗 https://itviec.com/it-jobs/head-of-product-vinsmart-future-2028?lab_feature=preview_jd_page
[2025-12-15T11:57:57.131+0000] {subprocess.py:106} INFO -  Trang 2 - Job 10/20 | Bridge Software Engineer (BrSE, PO, Japanese) | 🔗 https://itviec.com/it-jobs/bridge-software-engineer-brse-po-japanese-deha-viet-nam-1425?lab_feature=preview_jd_page
[2025-12-15T11:57:57.373+0000] {subprocess.py:106} INFO -  Trang 2 - Job 11/20 | Backend Engineer (Java, Spring Boot) | 🔗 https://itviec.com/it-jobs/backend-engineer-java-spring-boot-smilegate-vietnam-5634?lab_feature=preview_jd_page
[2025-12-15T11:57:57.658+0000] {subprocess.py:106} INFO -  Trang 2 - Job 12/20 | Senior Backend Developer (Java, Spring Boot, Database) | 🔗 https://itviec.com/it-jobs/senior-backend-developer-java-spring-boot-database-bolt-tech-2526?lab_feature=preview_jd_page
[2025-12-15T11:57:57.917+0000] {subprocess.py:106} INFO -  Trang 2 - Job 13/20 | Backend Engineer (Golang) | 🔗 https://itviec.com/it-jobs/backend-engineer-golang-smilegate-vietnam-4818?lab_feature=preview_jd_page
[2025-12-15T11:57:58.196+0000] {subprocess.py:106} INFO -  Trang 2 - Job 14/20 | AI/Machine Learning Engineer (Python) | 🔗 https://itviec.com/it-jobs/ai-machine-learning-engineer-python-persol-career-tech-studio-vietnam-0716?lab_feature=preview_jd_page
[2025-12-15T11:57:58.443+0000] {subprocess.py:106} INFO -  Trang 2 - Job 15/20 | PHP Developer (PHP, Symfony, Laravel) | 🔗 https://itviec.com/it-jobs/php-developer-php-symfony-laravel-new-ocean-is-0820?lab_feature=preview_jd_page
[2025-12-15T11:57:58.667+0000] {subprocess.py:106} INFO -  Trang 2 - Job 16/20 | Senior Full Stack Engineer (NodeJS, ReactJS) | 🔗 https://itviec.com/it-jobs/senior-full-stack-engineer-nodejs-reactjs-ringkas-3926?lab_feature=preview_jd_page
[2025-12-15T11:57:58.971+0000] {subprocess.py:106} INFO -  Trang 2 - Job 17/20 | 8 Fullstack Dev (Java/ Spring Boot/ ReactJS/ NoSQL) | 🔗 https://itviec.com/it-jobs/fullstack-developer-java-sapo-2946?lab_feature=preview_jd_page
[2025-12-15T11:57:59.291+0000] {subprocess.py:106} INFO -  Trang 2 - Job 18/20 | Director of Engineering - Fintech | 🔗 https://itviec.com/it-jobs/director-of-engineering-fintech-trusting-social-3844?lab_feature=preview_jd_page
[2025-12-15T11:57:59.623+0000] {subprocess.py:106} INFO -  Trang 2 - Job 19/20 | QA Lead (Performance & Data Testing/ QA QC/ API/ SQL) | 🔗 https://itviec.com/it-jobs/qa-lead-performance-data-testing-qa-qc-api-sql-unity-sport-jsc-0931?lab_feature=preview_jd_page
[2025-12-15T11:57:59.865+0000] {subprocess.py:106} INFO -  Trang 2 - Job 20/20 | Cloud Engineer (Aws/Azure) | 🔗 https://itviec.com/it-jobs/cloud-engineer-aws-azure-fpt-is-1510?lab_feature=preview_jd_page
[2025-12-15T11:57:59.866+0000] {subprocess.py:106} INFO - 
[2025-12-15T11:57:59.866+0000] {subprocess.py:106} INFO -  Đang crawl trang 3...
[2025-12-15T11:58:08.570+0000] {subprocess.py:106} INFO -  Trang 3 - Job 1/20 | [Da Nang] DataOps | 🔗 https://itviec.com/it-jobs/da-nang-dataops-deliveree-on-demand-logistics-0756?lab_feature=preview_jd_page
[2025-12-15T11:58:08.850+0000] {subprocess.py:106} INFO -  Trang 3 - Job 2/20 | [Da Nang] DataOps | 🔗 https://itviec.com/it-jobs/da-nang-dataops-deliveree-on-demand-logistics-0756?lab_feature=preview_jd_page
[2025-12-15T11:58:09.040+0000] {subprocess.py:106} INFO -  Trang 3 - Job 3/20 | Dot Net Developer (French Speaking) | 🔗 https://itviec.com/it-jobs/dot-net-developer-french-speaking-capgemini-vietnam-0102?lab_feature=preview_jd_page
[2025-12-15T11:58:09.278+0000] {subprocess.py:106} INFO -  Trang 3 - Job 4/20 | Senior Data Engineer | 🔗 https://itviec.com/it-jobs/senior-data-engineer-vulcan-labs-0824?lab_feature=preview_jd_page
[2025-12-15T11:58:09.543+0000] {subprocess.py:106} INFO -  Trang 3 - Job 5/20 | Senior Data Scientist (Python/ SQL) - OB After Tết | 🔗 https://itviec.com/it-jobs/software-architect-technical-leader-fpt-is-3502?lab_feature=preview_jd_page
[2025-12-15T11:58:09.756+0000] {subprocess.py:106} INFO -  Trang 3 - Job 6/20 | Software Architect (Technical Leader) | 🔗 https://itviec.com/it-jobs/software-architect-technical-leader-fpt-is-3502?lab_feature=preview_jd_page
[2025-12-15T11:58:09.965+0000] {subprocess.py:106} INFO -  Trang 3 - Job 7/20 | VCX - Kỹ sư kiểm thử tự động (Automation Tester) | 🔗 https://itviec.com/it-jobs/vcx-ky-su-kiem-thu-tu-dong-automation-tester-viettel-group-1643?lab_feature=preview_jd_page
[2025-12-15T11:58:08.451+0000] {subprocess.py:106} INFO -  Trang 3 - Job 8/20 | Consulting Sales Manager / Sales Executive | 🔗 https://itviec.com/it-jobs/consulting-sales-manager-sales-executive-capgemini-vietnam-1001?lab_feature=preview_jd_page
[2025-12-15T11:58:13.145+0000] {subprocess.py:106} INFO -  Trang 3 - Job 9/20 | Head of Quality Assurance | 🔗 https://itviec.com/it-jobs/head-of-quality-assurance-secutix-1905?lab_feature=preview_jd_page
[2025-12-15T11:58:13.337+0000] {subprocess.py:106} INFO -  Trang 3 - Job 10/20 | Head of Design (UX/UI / Product Design) | 🔗 https://itviec.com/it-jobs/qa-engineer-automation-test-ahaslides-5237?lab_feature=preview_jd_page
[2025-12-15T11:58:13.564+0000] {subprocess.py:106} INFO -  Trang 3 - Job 11/20 |  | 🔗 https://itviec.com/it-jobs/database-developer-db-etl-ms-sql-rikkeisoft-0538?lab_feature=preview_jd_page
[2025-12-15T11:58:13.864+0000] {subprocess.py:106} INFO -  Trang 3 - Job 12/20 | Quality Control Engineer (Senior/Lead) | 🔗 https://itviec.com/it-jobs/quality-control-engineer-senior-lead-emesoft-4952?lab_feature=preview_jd_page
[2025-12-15T11:58:14.160+0000] {subprocess.py:106} INFO -  Trang 3 - Job 13/20 | Middle/ Senior QC (Japanese N4/ QA QC/ Tester) | 🔗 https://itviec.com/it-jobs/middle-senior-qc-japanese-n4-qa-qc-tester-ivc-isb-vietnam-4321?lab_feature=preview_jd_page
[2025-12-15T11:58:14.408+0000] {subprocess.py:106} INFO -  Trang 3 - Job 14/20 | Senior Salesforce Developer (French speaking) | 🔗 https://itviec.com/it-jobs/senior-salesforce-developer-french-speaking-capgemini-vietnam-3615?lab_feature=preview_jd_page
[2025-12-15T11:58:14.654+0000] {subprocess.py:106} INFO -  Trang 3 - Job 15/20 | Cobol Developer (French Speaking) | 🔗 https://itviec.com/it-jobs/cobol-developer-french-speaking-capgemini-vietnam-4101?lab_feature=preview_jd_page
[2025-12-15T11:58:14.932+0000] {subprocess.py:106} INFO -  Trang 3 - Job 16/20 | Manual Tester (French speaking) | 🔗 https://itviec.com/it-jobs/manual-tester-french-speaking-capgemini-vietnam-2919?lab_feature=preview_jd_page
[2025-12-15T11:58:15.205+0000] {subprocess.py:106} INFO -  Trang 3 - Job 17/20 | Product Owner Expert (Mobile Banking, eKYC) | 🔗 https://itviec.com/it-jobs/product-owner-expert-mobile-banking-ekyc-ngan-hang-thuong-mai-tnhh-mtv-ky-nguyen-thinh-vuong-gpbank-1509?lab_feature=preview_jd_page
[2025-12-15T11:58:15.466+0000] {subprocess.py:106} INFO -  Trang 3 - Job 18/20 | Solution Architecture/Technical Leader (Digital) | 🔗 https://itviec.com/it-jobs/solution-architecture-technical-leader-digital-ngan-hang-thuong-mai-tnhh-mtv-ky-nguyen-thinh-vuong-gpbank-3943?lab_feature=preview_jd_page
[2025-12-15T11:58:15.722+0000] {subprocess.py:106} INFO -  Trang 3 - Job 19/20 | Middle/ Senior Business Data Analyst | 🔗 https://itviec.com/it-jobs/middle-senior-business-data-analyst-ngan-hang-thuong-mai-tnhh-mtv-ky-nguyen-thinh-vuong-gpbank-3551?lab_feature=preview_jd_page
[2025-12-15T11:58:15.961+0000] {subprocess.py:106} INFO -  Trang 3 - Job 20/20 | QA Automation Engineer (Python, TypeScript, QA QC) | 🔗 https://itviec.com/it-jobs/qa-automation-engineer-python-typescript-qa-qc-outpost24-4311?lab_feature=preview_jd_page
[2025-12-15T11:58:15.962+0000] {subprocess.py:106} INFO - 
[2025-12-15T11:58:15.963+0000] {subprocess.py:106} INFO -  Đang crawl trang 4...
[2025-12-15T11:58:24.596+0000] {subprocess.py:106} INFO -  Trang 4 - Job 1/20 | IT Business Analyst (BA, Data Skills) | 🔗 https://itviec.com/it-jobs/it-business-analyst-ba-data-skills-kms-technology-4000?lab_feature=preview_jd_page
[2025-12-15T11:58:24.844+0000] {subprocess.py:106} INFO -  Trang 4 - Job 2/20 | IT Business Analyst (BA, Data Skills) | 🔗 https://itviec.com/it-jobs/it-business-analyst-ba-data-skills-kms-technology-4000?lab_feature=preview_jd_page
[2025-12-15T11:58:25.044+0000] {subprocess.py:106} INFO -  Trang 4 - Job 3/20 | Software Licensing Specialist | 🔗 https://itviec.com/it-jobs/software-licensing-specialist-renesas-design-vietnam-0528?lab_feature=preview_jd_page
[2025-12-15T11:58:25.309+0000] {subprocess.py:106} INFO -  Trang 4 - Job 4/20 | [Viettel Networks] Kỹ sư Giải pháp Cloud | 🔗 https://itviec.com/it-jobs/backend-developer-java-tpisoftware-co-ltd-1426?lab_feature=preview_jd_page
[2025-12-15T11:58:25.537+0000] {subprocess.py:106} INFO -  Trang 4 - Job 5/20 | Backend Developer | 🔗 https://itviec.com/it-jobs/backend-developer-java-tpisoftware-co-ltd-1426?lab_feature=preview_jd_page
[2025-12-15T11:58:25.823+0000] {subprocess.py:106} INFO -  Trang 4 - Job 6/20 | Senior Site Reliability Engineer | 🔗 https://itviec.com/it-jobs/senior-site-reliability-engineer-vng-corporation-4101?lab_feature=preview_jd_page
[2025-12-15T11:58:26.026+0000] {subprocess.py:106} INFO -  Trang 4 - Job 7/20 | Principal/Senior Golang Engineer (Open for Expats) | 🔗 https://itviec.com/it-jobs/principal-senior-golang-engineer-open-for-expats-money-forward-vietnam-co-ltd-0450?lab_feature=preview_jd_page
[2025-12-15T11:58:26.248+0000] {subprocess.py:106} INFO -  Trang 4 - Job 8/20 | Software Development Engineer– Automation & AI Engineer | 🔗 https://itviec.com/it-jobs/software-development-engineer-automation-ai-engineer-vcbs-2003?lab_feature=preview_jd_page
[2025-12-15T11:58:26.449+0000] {subprocess.py:106} INFO -  Trang 4 - Job 9/20 | Senior Backend Developer (.NET) | 🔗 https://itviec.com/it-jobs/senior-backend-developer-net-creative-force-2727?lab_feature=preview_jd_page
[2025-12-15T11:58:26.799+0000] {subprocess.py:106} INFO -  Trang 4 - Job 10/20 | [Đà Nẵng] System Analyst (Automation Test Knowledge) | 🔗 https://itviec.com/it-jobs/senior-ui-ux-designer-web-designer-forix-0122?lab_feature=preview_jd_page
[2025-12-15T11:58:27.039+0000] {subprocess.py:106} INFO -  Trang 4 - Job 11/20 | Senior UI-UX Designer/Web Designer | 🔗 https://itviec.com/it-jobs/senior-ui-ux-designer-web-designer-forix-0122?lab_feature=preview_jd_page
[2025-12-15T11:58:27.288+0000] {subprocess.py:106} INFO -  Trang 4 - Job 12/20 | Senior/Lead Data Science (LLM/AI/AWS/SQL/Python) | 🔗 https://itviec.com/it-jobs/senior-lead-data-science-llm-ai-aws-sql-python-smart-pay-1040?lab_feature=preview_jd_page
[2025-12-15T11:58:27.508+0000] {subprocess.py:106} INFO -  Trang 4 - Job 13/20 | CV Quản trị Cơ sở dữ liệu- Database Administrator | 🔗 https://itviec.com/it-jobs/cv-quan-tri-co-so-du-lieu-database-administrator-mb-bank-0654?lab_feature=preview_jd_page
[2025-12-15T11:58:27.719+0000] {subprocess.py:106} INFO -  Trang 4 - Job 14/20 | Senior Data Engineer (Cloud, Go, Python, Scala) | 🔗 https://itviec.com/it-jobs/senior-data-engineer-chotot-2114?lab_feature=preview_jd_page
[2025-12-15T11:58:28.017+0000] {subprocess.py:106} INFO -  Trang 4 - Job 15/20 | Project Manager Tiếng nhật N2 (Java/Agile/Team Leader) | 🔗 https://itviec.com/it-jobs/project-manager-tieng-nhat-n2-java-agile-team-leader-dts-software-vietnam-0844?lab_feature=preview_jd_page
[2025-12-15T11:58:28.230+0000] {subprocess.py:106} INFO -  Trang 4 - Job 16/20 | Business Analyst (IT / E-Commerce Operations) | 🔗 https://itviec.com/it-jobs/business-analyst-it-e-commerce-operations-bluezon-global-company-limited-2130?lab_feature=preview_jd_page
[2025-12-15T11:58:28.426+0000] {subprocess.py:106} INFO -  Trang 4 - Job 17/20 | iOS Mobile Developer (Swift) | 🔗 https://itviec.com/it-jobs/ios-mobile-developer-swift-cong-ty-tnhh-cong-nghe-angle-ai-3844?lab_feature=preview_jd_page
[2025-12-15T11:58:28.645+0000] {subprocess.py:106} INFO -  Trang 4 - Job 18/20 | Software Project Manager – Japanese OR Chinese Speaking | 🔗 https://itviec.com/it-jobs/software-project-manager-japanese-or-chinese-speaking-bosch-global-software-technologies-company-limited-4530?lab_feature=preview_jd_page
[2025-12-15T11:58:28.893+0000] {subprocess.py:106} INFO -  Trang 4 - Job 19/20 | Senior Java Developer (Da Nang, Can Tho, Hybrid) | 🔗 https://itviec.com/it-jobs/senior-java-developer-da-nang-can-tho-hybrid-dirox-2001?lab_feature=preview_jd_page
